data;accuracy;predictors;feature_importances
../data/cwe_chronic_selected.csv;0.5714285714285714;error;0.09942641473864992
../data/cwe_chronic_selected.csv;0.5714285714285714;nr_lines;0.20064071873170491
../data/cwe_chronic_selected.csv;0.5714285714285714;nr_words_per_line;0.44296237107636455
../data/cwe_chronic_selected.csv;0.5714285714285714;age_months;0.2569704954532806
