data;accuracy;predictors;feature_importances
../data/cwe_chronic_selected.csv;0.42857142857142855;repetition;0.3337698704638437
../data/cwe_chronic_selected.csv;0.42857142857142855;unfilled_pause;0.10468342353334889
../data/cwe_chronic_selected.csv;0.42857142857142855;error;0.04521309096186773
../data/cwe_chronic_selected.csv;0.42857142857142855;nr_lines;0.1273493771358201
../data/cwe_chronic_selected.csv;0.42857142857142855;nr_words_per_line;0.24529224612672584
../data/cwe_chronic_selected.csv;0.42857142857142855;age_months;0.14369199177839365
