data;accuracy;predictors;feature_importances
../data/cwe_chronic_selected.csv;0.42857142857142855;repetition;0.3713064452692107
../data/cwe_chronic_selected.csv;0.42857142857142855;error;0.05744935816720623
../data/cwe_chronic_selected.csv;0.42857142857142855;nr_lines;0.13860344341149552
../data/cwe_chronic_selected.csv;0.42857142857142855;nr_words_per_line;0.2841294690566744
../data/cwe_chronic_selected.csv;0.42857142857142855;age_months;0.1485112840954133
